wallet_age,transaction_volume_total,transaction_count,active_days,average_tx_value,gas_spent_total,tokens_held,DEX_activity_count,contract_interactions,NFT_activity,liquidation_events,scam_interaction_count,failed_transaction_count,eth_ratio,btc_ratio,nft_ratio,nft_collection_diversity,average_eth_holding_age,average_btc_holding_age,predicted_holding_duration,credit_score
827,53375,779,292,1224,40082,9,188,109,9,0,3,9,0.38173164882491634,0.4013699793960493,0.21689837177903426,10,102.85725854409765,166.76936926535265,312.189523885658,632.4233274967378
302,36435,329,123,1625,33130,23,94,76,42,0,1,13,0.4787719641785948,0.35067180749199806,0.17055622832940712,7,141.972535342639,133.7429890577377,125.32788132013688,556.0364844976305
910,97443,812,372,1427,41142,10,104,102,24,0,2,2,0.3264056431903154,0.3947764180991121,0.2788179387105725,19,351.5475479574037,129.53424797282702,222.78421809193225,791.358850072947
91,58132,272,49,970,37468,19,7,105,33,1,4,17,0.3280856680530278,0.3613909675319806,0.3105233644149915,19,204.2301290979545,132.4438651205754,71.28361378328434,376.4868277426685
625,79945,606,495,639,31698,47,66,108,36,2,2,14,0.31610417380427236,0.28293454494828907,0.40096128124743863,19,164.23425921648973,326.4090321216656,261.2206101943217,602.9949447942407
909,83050,667,426,1123,11655,5,190,111,29,1,1,5,0.47619627906938045,0.39211198562303895,0.13169173530758063,12,204.6763841866885,272.47140210855315,275.20922584815855,771.9589865502787
758,96402,844,229,1676,48897,47,109,57,6,2,0,9,0.494527322399555,0.35229668354075644,0.1531759940596886,15,290.9611494763689,254.35720762343544,44.35050259831447,679.2654953013539
371,3983,563,138,1478,31075,23,8,77,5,0,3,11,0.36191460453867724,0.3427159043942193,0.2953694910671034,5,143.93649372846104,297.5809648989203,256.389972815375,517.4647548381561
426,98241,383,17,1426,10359,30,116,74,2,0,4,6,0.45473814351715175,0.3406003661435731,0.20466149033927522,14,89.86655051242397,116.13341210638858,168.92120164553842,540.9849341638719
728,21662,646,110,1619,37661,25,10,41,12,0,0,16,0.5427008010596248,0.23618506266428765,0.2211141362760875,12,225.95359964358101,237.04434204738817,71.57245349674358,620.407919305502
48,24510,176,425,1781,40579,28,98,165,2,0,0,0,0.275498750812193,0.3942795670930411,0.3302216820947658,11,252.8433746661575,184.12219005091356,170.66902847898666,694.5297405565168
206,79187,946,389,1891,43056,34,41,67,25,2,2,17,0.46920850481765775,0.30838428887052605,0.2224072063118162,5,268.76053099111414,292.1179477920648,95.06803144801987,540.5068167267343
641,41998,762,185,326,34272,45,140,180,23,0,1,14,0.46070029264748447,0.3733531439237763,0.1659465634287392,16,325.46584290665345,133.60079700855064,169.21244326131105,644.0645900750417
425,57846,468,116,1359,43581,48,163,32,5,2,2,18,0.40216830087694894,0.30286677125140754,0.29496492787164347,18,154.34333043085286,245.46483665141508,158.7535743661068,449.0934326160999
474,95071,289,110,972,15671,47,119,70,42,2,1,0,0.3655581313565511,0.49951521395190396,0.13492665469154488,12,55.24389023667875,325.5411579588,277.3611983735792,636.2927312661163
262,7640,709,269,991,28048,25,140,55,48,1,2,4,0.40312455187738955,0.31920372372511924,0.27767172439749105,5,351.04677551636564,164.7204095253011,289.3622119857302,570.3826295650354
944,45547,311,487,1578,11738,10,11,104,41,0,0,14,0.4880274882099265,0.38941552968294657,0.12255698210712697,16,175.7289956915542,52.31839926809958,233.35459921882313,732.373418334615
105,55620,540,463,1136,26963,14,36,199,11,0,3,2,0.2737426543100267,0.45331953652743223,0.272937809162541,12,238.791265740499,202.8770254845006,37.60009213111993,634.0379409924794
294,16317,589,375,309,44954,42,73,100,48,1,1,0,0.45420827761400945,0.40155793831013814,0.14423378407585252,2,253.21228324797792,145.9007834153537,341.892463488783,649.6450185671961
484,8564,227,255,840,7773,46,72,50,35,2,4,7,0.3417918538296272,0.3002998466723483,0.35790829949802455,6,213.08209241490317,255.1955024833036,259.88814883231,446.0014864585203
825,28345,111,284,496,37584,30,51,73,1,0,4,11,0.595508684251754,0.2667677563791261,0.13772355936911995,4,98.76127246165048,348.59602979078306,41.45547572359826,579.7748486116
747,95223,563,41,1223,30894,41,198,170,10,2,0,18,0.3664925102541875,0.3541925602808369,0.2793149294649755,13,282.9729217889074,192.67878652894376,304.30902123672945,594.6498790176338
764,80273,297,146,130,1717,25,129,120,38,1,2,11,0.4962889029289186,0.2869848684302387,0.21672622864084276,10,299.25691139186733,186.17372710210384,97.08916183052871,613.3764705834699
413,75859,176,21,997,12676,14,55,142,33,2,2,12,0.4166830201979728,0.42399887204895265,0.15931810775307448,17,215.24682131584234,249.2859080641392,224.03909850632078,511.7916032164374
593,81765,630,404,1651,5434,35,59,165,25,0,0,0,0.3301951034593545,0.33427100190539044,0.33553389463525507,14,193.66798879592193,64.67166370384518,186.3225139333127,765.5415699024737
880,75038,45,311,748,38825,48,22,142,17,2,4,18,0.31978228594061686,0.38239914143016424,0.2978185726292189,15,68.16929134787509,114.9245732898799,170.6459920889507,449.9294217920544
535,53393,753,384,428,30100,34,102,4,20,2,4,5,0.3931237399698255,0.4158932096365627,0.19098305039361163,8,58.123806602427585,337.8580740426335,328.05409624167316,542.2090695715764
396,67081,750,25,1289,5994,10,39,82,35,0,2,7,0.354197751652182,0.5121249900867324,0.1336772582610857,18,143.75422326378214,254.4307754768617,176.51603267347593,612.4938324969762
173,30430,362,138,1582,5234,35,63,181,39,0,1,3,0.4207116542896015,0.3694504216682205,0.20983792404217802,3,134.13346209832673,34.50375473444444,55.2402793870055,558.1351976727283
914,76532,685,72,1945,4764,11,84,50,45,2,3,4,0.29051666744366605,0.544720895979084,0.16476243657724993,17,349.4749110726959,98.54953330727166,347.1239736170091,592.8968318168252
98,28788,908,118,1051,44949,11,150,9,43,2,1,6,0.41086508178295883,0.4520527471572196,0.13708217105982154,7,292.51361871854897,258.7504841196812,338.3793024652752,543.890873043577
128,96505,82,384,1223,38405,21,156,139,21,1,4,3,0.44558358717272784,0.33906176085471673,0.21535465197255554,13,251.0746389117851,286.07373285846234,259.2849510098356,621.2777517241155
425,49543,657,30,720,35872,21,178,3,29,0,1,19,0.4331409730016988,0.30440945729807156,0.26244956970022965,16,203.41210982089768,311.35295684580404,186.74399692422836,576.4936109310195
54,14919,362,167,1978,43215,22,196,94,49,2,3,3,0.4231202111320378,0.36468149563848806,0.2121982932294741,5,86.06812279342819,127.87922913298503,61.10792343607962,387.4089740744473
977,70346,900,278,1296,24185,45,88,145,42,0,1,14,0.4447657135016779,0.42553251408861326,0.12970177240970887,4,357.7829851817351,341.8945797529835,294.9006197234545,788.6443042431777
920,97122,79,171,1872,44442,7,30,79,29,1,1,4,0.4532729596431492,0.2780111833076929,0.2687158570491579,10,155.63863391047036,215.23720934859395,55.285101332049706,682.7190497687036
498,40974,434,269,261,42153,17,177,35,7,2,1,8,0.26317623222754544,0.4344629687091232,0.30236079906333135,13,65.82007681982701,263.34057249994413,52.981329939873795,526.5955116782561
513,17371,717,421,1851,12999,2,19,24,33,2,1,1,0.4815260212129851,0.29617943760316445,0.2222945411838504,10,195.42263006477495,229.90751903126917,210.02358721718832,609.3121886622243
594,46084,790,111,875,37487,12,182,97,46,2,0,6,0.460006892089654,0.3651384948575506,0.1748546130527954,14,322.78933389038286,71.11791831599785,83.64296046185447,576.6258071439023
180,30629,570,232,1386,3581,42,129,163,8,0,4,16,0.34652094640669984,0.34600549610476466,0.3074735574885355,12,327.24248559540536,352.64341089393474,32.58963955901691,513.0007770881797
173,52184,837,68,1927,3763,18,152,100,19,1,3,15,0.4508900357898706,0.33195820072667803,0.21715176348345133,1,33.67358187890983,71.16331926454114,171.7429993835884,394.7977438963343
598,62916,651,256,373,28374,11,12,194,39,0,4,16,0.47364816289754125,0.304873529346904,0.22147830775555477,7,326.9090744917189,115.38545539774651,75.96777258937209,556.0886225487202
68,74972,965,137,1126,39759,16,121,8,24,2,0,19,0.42961358257228316,0.3308393400646679,0.23954707736304887,9,120.9472128624526,302.56533987469834,83.77266411903156,492.66344828872906
138,63187,526,292,1151,11531,49,102,60,18,1,0,1,0.41769666569374303,0.25982227582820855,0.3224810584780484,8,43.05574192942173,237.22998210286897,55.76506397633711,616.5809236813132
722,13984,437,334,425,26307,18,105,52,4,2,0,10,0.5183819120516006,0.3423328629158401,0.13928522503255933,13,314.00974057156293,310.7799704010796,98.70640749740933,632.1992619329219
71,34039,548,34,1039,31835,35,118,145,10,2,0,1,0.4307497777287068,0.3409376081605461,0.22831261411074705,14,319.3953632560498,202.77162310530503,269.68720022442045,560.4558133164413
215,86431,169,140,1272,12064,26,69,170,14,0,1,0,0.31801910303883496,0.4101201446192771,0.271860752341888,12,229.73741174718725,156.2927338478227,300.99064791796013,695.1430921538744
964,84691,158,362,639,12312,16,194,162,7,2,4,1,0.29884949914636905,0.4350796467169532,0.26607085413667775,8,222.43530869428005,338.81824234850797,181.5987707498157,642.3712522020967
427,59606,785,205,587,38548,6,185,62,18,1,2,8,0.44382869403029734,0.2878993253549631,0.26827198061473967,18,302.3952913281755,42.14452636745628,199.69552832027492,563.2161678701116
252,11616,239,290,921,37945,44,98,120,22,2,3,1,0.5378863853482946,0.32587377327130346,0.13623984138040196,16,293.4137001579437,316.80362381827035,40.93943658905787,521.3332805363981
663,51072,721,413,1561,48937,43,81,104,26,2,0,14,0.39193445441047314,0.3096765081513835,0.2983890374381433,11,328.1853336033059,107.32395803790685,53.22094755939115,600.5100554661403
162,25574,571,427,1188,7476,47,74,3,39,0,4,9,0.4015318310720785,0.3504060467322193,0.2480621221957021,16,215.17039494489566,314.3266697975792,116.28518809258817,563.9985209126197
192,4430,76,163,455,25565,47,117,92,31,1,0,14,0.5334363286579047,0.26262818456636033,0.20393548677573486,14,354.1617760654909,76.63086549465667,212.20597093890441,530.8669942177021
244,13676,821,391,1656,3382,48,83,168,25,0,0,9,0.4453645238087264,0.3924615122566042,0.16217396393466937,3,363.7091883626684,224.37335283633107,277.74963482622263,709.062187960311
762,11816,390,142,1375,23463,42,191,172,26,2,0,16,0.34120329735352223,0.4526079540352635,0.20618874861121422,2,69.04244434954191,327.5161528688431,232.67602554824109,529.836916932182
264,33733,67,236,334,46276,12,68,177,18,0,0,8,0.4659536297909954,0.38263867930734907,0.15140769090165546,3,314.5971594506309,188.63578171112832,161.36283142057405,677.6788815834122
872,86680,268,198,326,34402,13,58,27,49,0,0,17,0.4935638880810637,0.3529140748504989,0.1535220370684374,4,197.4404563457773,280.0998357241366,69.63856445605128,723.2902502827731
687,3050,351,485,1648,27345,4,187,169,41,0,3,3,0.5394402804676554,0.2727861782307187,0.187773541301626,5,159.83472333044375,299.5649919816121,291.55903368720845,672.562196751907
780,34933,847,486,1436,45764,39,125,79,28,0,4,8,0.4275131060722048,0.3254857148649406,0.24700117906285457,10,235.37922381070953,276.725559920121,151.86832728568413,650.8477226277453
617,25951,139,274,148,27946,2,110,75,38,2,0,15,0.4832622821007976,0.3908320290546774,0.12590568884452505,2,48.74846168277236,339.98546185299045,276.57809485173453,570.1201450259465
38,33413,736,381,217,15162,26,61,115,40,2,0,3,0.3273142488012342,0.3752961859110835,0.29738956528768223,12,199.66447478697177,179.6894672241761,201.8479120413045,574.2362369855557
103,35801,181,495,153,47773,27,143,68,32,1,0,15,0.5324081383746778,0.2958972912035225,0.17169457042179964,5,321.74834095893334,87.99702212032719,277.45178794321146,620.1231525656747
983,56619,779,443,1773,9397,27,127,97,18,0,0,18,0.3650985817028056,0.4846821260518216,0.15021929224537278,5,101.50960790655455,46.01670634033073,333.9420030866116,711.8276695542572
521,33913,623,143,664,23335,15,104,0,36,0,1,0,0.48500132123405304,0.35286804141316724,0.16213063735277972,1,172.84061474775743,112.5640563285642,338.5448878780237,667.5368377133858
942,41600,218,220,1167,46095,8,67,166,18,1,1,5,0.37085887948737384,0.4554603537724431,0.17368076674018312,4,344.7260973844833,77.97116379988111,209.26077130020215,673.0997058997804
282,58775,812,69,1938,15394,7,14,95,32,0,2,9,0.4433825043322297,0.3526137047300142,0.2040037909377561,12,173.56888566490858,216.91282838055096,201.355302196489,582.5828299601185
259,91816,363,437,152,28197,47,182,16,46,1,0,15,0.3294836212113075,0.46864305664562933,0.20187332214306317,12,150.05315683135342,91.95668796593023,119.00228594345047,631.0825232416321
548,91093,480,386,1709,23010,46,34,111,15,2,2,3,0.3999565803166301,0.26911610324318347,0.3309273164401865,16,177.57977712133172,43.04279194193934,343.49294356231263,600.614911888413
203,36400,807,404,657,25123,40,182,90,22,1,3,12,0.3127041525784299,0.292874563419205,0.39442128400236515,17,204.01667678338137,42.056592671003735,183.402921011873,474.3876869245213
682,5494,125,459,1648,23387,12,13,87,6,0,2,15,0.46598609779599176,0.31304968827073754,0.2209642139332707,10,241.71710028404206,308.5757819522286,72.74306516127135,633.4485303071629
197,81688,273,440,1800,3890,13,176,162,25,1,4,19,0.4818335749135782,0.241332484576018,0.27683394051040383,17,298.2320883071049,228.1357270334133,174.9561463998942,526.7372018740917
199,90431,671,373,1225,28769,43,101,173,31,2,1,5,0.505015990544994,0.3702246850405768,0.12475932441442925,17,181.45423893104527,149.95857613428169,72.56283882973133,600.1610879135394
422,75691,821,373,1915,44626,17,99,169,11,0,1,10,0.39968570984917684,0.36568031248183497,0.23463397766898822,18,303.856113255197,329.5663943179827,198.34811422612015,743.3089913347532
975,98419,451,466,1893,9026,17,6,166,7,2,0,2,0.2745183858099373,0.40580675082106066,0.31967486336900197,2,208.796421552947,53.51586482158406,218.02729747683108,730.1025510795383
824,44001,557,222,1972,4306,36,29,89,4,2,0,19,0.5484397553669189,0.28773786626718845,0.16382237836589264,4,143.39097097327252,358.4078943638217,143.14818010035108,581.7795472609394
663,68364,462,225,967,34665,21,48,48,41,1,3,9,0.4545339510851983,0.4215386552847246,0.12392739363007713,19,250.41352742000376,236.45774973524445,54.00295576754736,595.2840396307636
223,46028,854,235,497,10277,8,143,189,27,2,3,0,0.5581820509189104,0.2690207023912218,0.17279724668986773,11,270.43695533906964,91.46052507956423,346.0736844371351,522.8876642019534
546,98659,486,479,1261,43239,5,110,37,4,0,4,19,0.4890848787372914,0.3007694674398724,0.2101456538228362,17,216.94640683587832,257.48814815728446,289.0732930169489,644.2123192278098
58,38573,296,140,774,48664,26,178,150,48,2,0,10,0.43771906656728404,0.35465234385562794,0.207628589577088,12,48.96601600013234,285.7327220274935,311.02516196921556,509.3419225328514
194,1806,312,85,486,49008,16,71,149,25,2,0,11,0.3855850468900372,0.41000898611581854,0.20440596699414434,2,86.91076317887635,173.82983242920946,152.90091208588686,441.62198620672893
451,57638,320,485,210,15683,36,79,131,4,1,3,13,0.4713162649863056,0.3177629491197368,0.2109207858939575,6,125.57473649822644,318.64692309225836,284.87839505651596,599.1057206725427
368,30757,217,295,713,1670,28,82,176,21,2,3,7,0.49368043655424454,0.2591061002410818,0.24721346320467363,9,124.67957799375019,80.49535644431755,192.59991988168008,445.495386565452
677,35636,627,483,116,24675,29,41,58,14,1,3,10,0.44133159793291765,0.3130583657805567,0.2456100362865257,5,255.59596808270163,123.41059049849879,97.3629686160254,579.1295381185121
525,81097,455,286,1903,18889,47,16,67,12,1,1,3,0.569130876439522,0.2745577116975715,0.15631141186290662,9,36.14680166066692,61.31994113063657,71.68183126391645,613.9545893464833
394,49280,679,165,1305,45535,12,190,198,27,0,2,6,0.3088404760562007,0.3221571270266329,0.3690023969171664,8,283.1533953115892,100.64407660346298,145.59204122288907,594.3575620242807
862,25262,642,257,983,14006,37,172,129,32,0,2,9,0.35585577116965106,0.3744435192239638,0.2697007096063852,8,118.88972906032262,109.97415199023358,76.07995734417179,593.5846281764921
371,81435,64,227,1659,49536,30,6,48,42,0,0,18,0.2917385092695745,0.36395092419490643,0.3443105665355191,6,133.8573184823943,337.4071189587729,364.42010702836296,678.5211332050378
529,63211,921,199,640,27531,23,154,125,22,0,1,3,0.30868107254048927,0.3608593559415835,0.33045957151792715,3,206.84979236121464,56.16674573163733,46.47831172772739,643.6963606233535
686,55842,21,426,270,22639,16,9,158,32,1,3,1,0.43631369397017283,0.34104873712784156,0.22263756890198574,5,102.33507631455078,173.18406526288265,177.78310578864065,623.6285864919955
540,57979,666,478,508,17633,14,33,110,42,2,0,17,0.4620808097009859,0.3956593915834273,0.1422597987155869,9,326.29789004780173,208.35356022101584,181.45133000077868,642.7136449780483
356,82470,409,172,839,35660,10,35,167,17,0,1,13,0.28211172388571176,0.4699981675581752,0.24789010855611301,7,58.598541074399364,331.06217302372386,130.71169607486132,634.531398318092
246,39197,917,189,1501,4439,7,152,47,49,0,4,15,0.3684199632362176,0.31120617065384293,0.3203738661099395,4,178.86809137085672,364.22823325150654,221.4027745118267,514.096102890363
330,42844,657,43,1311,33172,45,5,50,29,0,1,10,0.5013021784573461,0.26809474409676015,0.23060307744589362,7,314.55646026738816,282.385018498145,80.24230309076746,615.7774227754769
161,65754,989,50,957,36622,37,151,42,25,2,0,9,0.5505332098500043,0.3228160717612847,0.12665071838871092,5,236.30770463111398,355.2149818406249,292.6106474967233,590.0662102798368
833,35157,524,316,329,12577,29,145,97,15,0,2,16,0.49321085931809816,0.3516583678837957,0.1551307727981061,11,127.9303878072822,293.6788793995177,141.36998561295883,633.0962512498088
99,78129,665,440,1956,12763,3,133,182,12,2,3,13,0.41628000889732175,0.29565957383130786,0.2880604172713705,15,170.95466960511433,352.6728847254246,228.09976758254498,528.0959316956737
281,41042,551,347,1975,21176,15,28,176,38,1,4,3,0.4501916774610589,0.40548117994467975,0.14432714259426133,2,266.7426174147424,266.9356931913925,269.7391440824314,582.8500941053599
444,62665,246,323,218,45386,36,125,123,32,1,1,18,0.37810283472995837,0.45501106325731533,0.16688610201272622,13,356.04234902690627,56.72074752610881,327.829109426204,611.0746262476293
816,83856,288,84,1279,25255,47,152,79,25,1,0,1,0.3442754908082142,0.40833649012164613,0.2473880190701396,16,329.20147065711024,164.64326264254663,309.988791211487,740.9221367850258
474,28376,357,450,883,42003,46,182,184,47,2,0,6,0.3236190563143488,0.30563658580220804,0.3707443578834432,7,144.71499080809622,246.6100900738276,233.78352441469247,608.1470271284159
905,56554,636,288,1810,20996,19,80,110,0,0,3,8,0.39878711036229486,0.38732353918351653,0.21388935045418864,8,364.3962895614323,147.49070066717408,160.1117154286021,680.4258913392882
211,15199,113,185,564,36386,13,173,142,48,0,0,18,0.5155814384993384,0.2886089934203195,0.19580956808034217,6,31.174062282904522,121.58361256811583,198.57356447511293,522.3759229590844
196,82412,639,393,203,22062,42,151,26,37,0,0,15,0.4511655043788471,0.3162123767708883,0.23262211885026454,7,39.25596819581905,223.4287544895855,287.52615578189886,671.075228187754
120,51948,526,159,1727,36931,21,74,195,1,0,3,15,0.4285308043529622,0.43528331815977866,0.1361858774872591,18,305.98657258234994,342.72312869531567,323.9777567574235,589.8323006586891
743,74781,989,282,797,36710,37,25,191,48,0,4,17,0.364646364969761,0.3423638708131427,0.29298976421709627,7,96.82000008907242,41.71892762791144,64.76694593918508,514.760505111849
887,73750,881,334,1918,35693,27,126,157,5,2,2,10,0.360383758755363,0.37689671933904667,0.2627195219055902,3,50.35770491274069,287.6924531863816,158.92684793517293,585.9121943678417
560,67262,257,117,1625,36740,29,114,163,45,1,2,6,0.44908343534750106,0.339794488949586,0.2111220757029129,5,109.44460453422825,272.1136381449501,289.9990604685227,599.4266591803753
68,47600,373,148,1816,12705,20,125,194,49,0,1,8,0.4544887893127683,0.2649334677294936,0.2805777429577381,1,172.74355158358816,352.9243975050762,174.60334046897694,615.4570695924625
155,77898,330,359,1805,44408,25,27,112,37,1,4,3,0.3541377817275694,0.2670300676994986,0.378832150572932,15,274.7397005951906,341.78825948140206,141.2963009622051,586.9743527211226
480,63483,642,280,1822,29047,6,130,85,41,2,1,12,0.2942897564769246,0.44999716145064683,0.25571308207242865,3,239.15240139465385,285.3479082848046,167.79310343579533,584.497491142888
202,19297,295,356,274,11966,36,74,113,23,2,2,3,0.5014017374138837,0.324428769024295,0.17416949356182135,8,109.60310788274084,204.33693616867055,231.9529901734275,513.311956641136
682,31448,158,428,1857,18374,2,165,123,17,0,3,18,0.3818565737139742,0.3456513420587479,0.27249208422727783,9,198.59560011369578,98.42963033322916,364.9347232848235,582.7330199055643
783,27172,93,298,844,12138,22,188,48,26,2,0,1,0.3769154057411603,0.4107258978841844,0.21235869637465524,15,340.28172530852055,212.65396563906742,195.15246375001814,678.1992611062635
249,43874,975,221,1797,16935,32,77,75,40,1,2,8,0.3697056144053747,0.3603187012580901,0.26997568433653524,10,303.02760528955884,286.392917963084,99.84564910967728,573.062937153937
667,8657,415,390,1544,46913,16,178,54,7,0,4,11,0.3488613443681919,0.3741200987478763,0.2770185568839318,2,138.2685779186508,330.0491862336942,84.55360271849673,562.3661264877189
87,85386,987,281,1257,1489,18,89,55,27,0,2,1,0.45843655339615724,0.3367042536855289,0.20485919291831384,5,359.05862805415825,294.5535230855339,44.18716540459879,707.4529688282105
689,26425,465,427,1514,45516,5,175,195,9,1,4,5,0.31656322255724445,0.3946397678798619,0.2887970095628937,19,267.38783414576886,95.41442328900308,217.2037736976377,561.1398485485631
505,27685,752,75,1859,23260,36,20,94,16,0,4,4,0.39160281647792766,0.4013436924200375,0.2070534911020349,13,50.9205341483719,230.8949152663999,212.43165064875947,520.6058389245013
485,25578,809,492,1624,27069,30,53,43,28,0,4,4,0.45407132779744713,0.32161963703813157,0.22430903516442133,11,41.778838951693956,141.2781089430046,98.75336547140357,565.0512310864863
858,29831,170,433,764,20275,45,183,158,5,1,1,19,0.6116664645342514,0.25435526235491657,0.13397827311083194,1,86.41666291836003,33.083898575865405,262.93535116160996,571.1430137521511
924,8906,793,257,132,37284,19,102,185,13,0,3,4,0.41854404356352876,0.3329803281683133,0.24847562826815786,15,273.8317157967992,97.07401348920313,278.270858945943,628.0330686386574
390,62413,469,165,154,40178,23,58,86,21,0,2,3,0.476141935344025,0.2623750065046495,0.2614830581513255,18,91.55254015721334,67.92891772770551,116.79789880300727,583.9993330948482
964,55028,559,56,618,33821,34,71,180,5,1,3,8,0.3864439436139248,0.37817801991611566,0.23537803646995956,16,201.34806768495923,312.310906385722,145.27342094996175,585.8073519541896
30,8287,509,432,855,17999,13,178,83,25,2,0,9,0.45688701070575966,0.2281326798843732,0.3149803094098672,9,61.24214026057864,116.59959446951702,361.808010236331,500.1813427329803
416,34660,747,463,1948,39712,43,19,150,38,1,2,15,0.47574078547889287,0.32509822292397017,0.19916099159713682,1,338.4968628731154,125.37381957733109,155.37859672999596,580.6992164394644
377,76758,518,210,1761,41172,29,111,155,11,0,3,9,0.36959172298015025,0.3856665473987927,0.244741729621057,11,145.22680555049513,351.5787515526262,284.8685600382941,633.9971634997106
219,61504,663,157,111,34722,36,58,15,34,1,3,9,0.41255276514627903,0.2748016426125841,0.3126455922411368,9,334.22423894781133,156.99405222136548,181.6630179210299,522.9172721258266
534,60720,813,133,1651,11625,22,70,164,13,0,0,18,0.4640121439786985,0.2526144796549387,0.28337337636636284,11,346.53334004003233,33.211189448372174,295.77051733342694,634.4091651788463
220,35701,490,10,819,2629,47,136,148,21,0,4,9,0.411344998595342,0.2934261136264544,0.2952288877782036,13,32.053096850083065,125.08845969595573,287.62278499218706,434.52061232957976
537,84300,672,465,654,11973,36,108,144,22,1,2,5,0.34968854468419375,0.2849694701407494,0.36534198517505684,2,185.48528771157524,69.96535950160717,253.69826844150944,642.9945819151276
398,18674,123,256,472,7859,9,128,36,47,0,2,16,0.4424934773925595,0.3498451560377003,0.20766136656974019,14,38.259778661809115,64.44086818151106,316.3507460090191,510.6643007765995
438,84560,758,352,583,42609,39,156,76,6,2,0,4,0.46030971092881473,0.3409970928616238,0.1986931962095615,6,334.41207671147345,55.95824219547609,344.6381957840245,679.284768014189
853,24874,587,137,1072,44307,19,190,146,39,0,4,5,0.39865535531561136,0.42536998621100647,0.17597465847338217,8,203.6665274860829,228.7419225087514,224.2944123514481,594.2123588599071
958,44642,370,200,1770,46450,38,199,157,49,1,2,14,0.4354425680792218,0.3337776591995886,0.23077977272118955,18,55.10624425399644,93.43148741600264,109.55208391961982,527.1354429979988
963,98820,350,76,1351,37046,6,55,44,24,2,2,18,0.44380883929581616,0.3070124272743787,0.24917873342980498,16,66.9427039726499,151.0163360037385,163.54070215076513,504.1325503397209
146,66160,779,13,722,22839,47,195,145,12,2,2,17,0.4814669037041164,0.26139902305809254,0.25713407323779114,12,158.4755232050676,318.7759349035556,284.03241402695323,444.9160568673832
163,18602,996,451,406,28216,15,34,61,20,0,4,3,0.48536059954182975,0.34712455826395255,0.16751484219421767,11,344.978454612418,172.15327683175235,248.0459675164963,610.194515027037
87,89801,770,418,556,19945,20,122,163,40,1,0,7,0.4279704078657253,0.4327407566362661,0.1392888354980086,6,262.1245657753071,336.7566022672986,89.56244341935832,721.2107585290166
585,26931,978,312,259,7539,9,130,99,9,0,2,15,0.2892957762692414,0.5160645648950081,0.19463965883575043,3,320.6523201733594,196.8092478875281,47.16524628405227,613.5370416835782
714,95377,458,303,430,34625,32,103,51,8,0,3,18,0.39111052718875283,0.4268581271845438,0.18203134562670337,14,152.7629765238932,163.61026597131817,258.79213383659174,628.368602549993
701,30192,852,152,875,5886,4,6,18,14,1,4,19,0.4708029316982054,0.25869643093238986,0.2705006373694047,2,44.47658934924944,281.38029057538506,114.11147304983069,423.7803809322767
202,47542,844,200,324,46713,18,26,108,1,1,1,2,0.39072207280697774,0.45408455864391606,0.15519336854910618,11,356.39640846347874,54.5136580872807,197.3895316492329,614.8531162268721
858,43520,189,30,1082,8485,5,0,43,24,0,0,9,0.4088359029318885,0.4380546087283938,0.1531094883397178,3,35.7529518718938,59.975258299109825,280.16016879171906,632.398517168474
844,65772,711,236,828,32455,20,198,6,12,2,3,1,0.31600368678888724,0.5355226886129162,0.14847362459819663,18,347.4633037821648,248.4111941641918,218.4933715198716,640.6502852755481
178,59762,416,322,1627,47448,23,171,171,33,0,2,3,0.41856565648980276,0.34305562662355116,0.23837871688664602,1,153.50693698946347,193.12513893514816,57.90636534245179,626.6220400605195
109,51106,675,126,1579,17767,11,86,116,33,2,1,5,0.4380405082490075,0.29787927495647326,0.26408021679451926,1,33.38028568233031,294.7891088569354,92.16937932249107,489.38606189756933
915,82121,205,446,1168,48165,37,40,67,34,0,0,10,0.409955765748193,0.377686385047338,0.21235784920446893,12,260.86767262771025,336.950730510083,103.4749416503579,828.7144980605345
242,26559,475,311,1337,29453,22,122,33,37,1,4,13,0.41801249013328784,0.31647980867927855,0.26550770118743366,15,358.4810018505037,160.10290401996843,116.38452497102304,475.99567519887717
232,34742,320,151,1182,11744,4,74,193,2,2,1,15,0.4784485996279718,0.32103117253410113,0.20052022783792708,5,353.48461715059346,229.7973589058565,219.41013630341894,510.6920847729326
793,70669,271,493,743,38102,29,41,68,41,1,1,18,0.46799597574324814,0.3555237581469442,0.17648026610980763,6,83.91389875281018,197.7333703114288,198.8285362415068,645.5893685587876
258,81199,428,469,715,13226,44,116,54,5,1,3,1,0.35523131606578345,0.37296757401811803,0.27180110991609857,16,90.71801503216193,358.839569640215,98.05861285200999,637.2180862052802
705,22754,415,410,294,28869,34,160,9,47,1,0,16,0.506125236913358,0.3208056815321549,0.17306908155448716,12,219.45553639758614,308.4132764644594,52.63087255765517,646.5369681667938
256,4972,948,48,588,23588,13,177,41,48,1,3,8,0.3340323971556675,0.3468658327641487,0.31910177008018387,12,243.49711685348868,335.43213227291346,87.42978849903056,462.75216954730894
688,71831,152,402,256,14440,42,62,40,18,1,3,16,0.4270898458111199,0.41460253666060914,0.15830761752827105,3,277.705001078065,115.2039293384974,359.7677397272321,609.7257180009017
561,42873,351,364,709,32709,9,164,196,2,0,2,14,0.3442991632831255,0.2863339484812677,0.3693668882356069,2,90.65187075816942,288.79635175946913,186.9632281801432,606.8502257029963
